id,year,statename,pcname,candidate,sex,age,category,party,general,postal,total,electors,polled,rank,win,alliance
230,2006,West Bengal,Kumarganj,ABDUL LATIF MONDAL,M,59,GEN,INC,,,6316,175400,155645,3,0,UPA
231,2006,West Bengal,Kumarganj,HARIPADA ROY,M,33,GEN,IND,,,2822,175400,155645,4,0,Others
232,2006,West Bengal,Kumarganj,GOBINDA HANSDA,M,44,GEN,BSP,,,2737,175400,155645,5,0,UPA
233,2006,West Bengal,Kumarganj,NANDA SAHA,F,40,GEN,IND,,,2696,175400,155645,6,0,Others
234,2006,West Bengal,Balurghat,BISWANATH CHOUDHURY,M,61,GEN,RSP,,,57150,140400,124991,1,1,LF
235,2006,West Bengal,Balurghat,CHOUDHURI DEBASREE,F,35,GEN,BJP,,,48895,140400,124991,2,0,NDA
236,2006,West Bengal,Balurghat,TAPAN KANTI DEB,M,47,GEN,INC,,,13070,140400,124991,3,0,UPA
237,2006,West Bengal,Balurghat,SAGAR MODAK,M,54,GEN,IND,,,3002,140400,124991,4,0,Others
238,2006,West Bengal,Balurghat,NRIPENDRA NATH HASDA,M,36,GEN,BSP,,,1665,140400,124991,5,0,UPA
239,2006,West Bengal,Habibpur,KHAGEN MURMU,M,51,ST,CPI(M),,,56477,148136,123691,1,1,LF
240,2006,West Bengal,Habibpur,RAMLAL HANSDA,M,47,ST,BJP,,,47283,148136,123691,2,0,NDA
241,2006,West Bengal,Habibpur,MERI MAHALI,F,36,ST,INC,,,8138,148136,123691,3,0,UPA
242,2006,West Bengal,Habibpur,MANJLA MARDI,M,25,ST,IND,,,3655,148136,123691,4,0,Others
243,2006,West Bengal,Habibpur,HOPNA MARDI,M,49,ST,IND,,,2768,148136,123691,5,0,Others
244,2006,West Bengal,Habibpur,SALKAN MURMU,M,45,ST,IND,,,2288,148136,123691,6,0,Others
245,2006,West Bengal,Habibpur,PRADEEP MURMU,M,28,ST,BSP,,,1574,148136,123691,7,0,UPA
246,2006,West Bengal,Habibpur,EMELI HEMBRAM,F,26,ST,IND,,,1478,148136,123691,8,0,Others
247,2006,West Bengal,Gajol,SADHU TUDU,M,40,ST,CPI(M),,,68942,159544,134075,1,1,LF
248,2006,West Bengal,Gajol,JATIN HANSDA,M,52,ST,INC,,,33847,159544,134075,2,0,UPA
249,2006,West Bengal,Gajol,ASHIM MARDI,M,34,ST,AITC,,,17984,159544,134075,3,0,NDA
250,2006,West Bengal,Gajol,SADANANDA BISWA KARMAKAR,M,39,ST,BSP,,,4118,159544,134075,4,0,UPA
251,2006,West Bengal,Gajol,SRI SHIBANANDA SAREN,M,51,ST,IND,,,3610,159544,134075,5,0,Others
252,2006,West Bengal,Gajol,DATAL MARDI,M,43,ST,CPI(ML)(L),,,2073,159544,134075,6,0,Others
253,2006,West Bengal,Gajol,LAKHSMAN TUDU,M,36,ST,IND,,,1828,159544,134075,7,0,Others
254,2006,West Bengal,Gajol,MUKTAR HANSDA,M,40,ST,IND,,,1657,159544,134075,8,0,Others
255,2006,West Bengal,Kharba,MAHABUBUL HAQUE(BADAL),M,65,GEN,INC,,,66877,154599,132114,1,1,UPA
256,2006,West Bengal,Kharba,ANJUMANARA,F,46,GEN,CPI(M),,,56690,154599,132114,2,0,LF
257,2006,West Bengal,Kharba,ABDUL KHALEQUE,M,37,GEN,AITC,,,5405,154599,132114,3,0,NDA
258,2006,West Bengal,Kharba,SAHABUDDIN,M,46,GEN,BSP,,,3120,154599,132114,4,0,UPA
259,2006,West Bengal,Harishchandrapur,TAJMUL HOSSAIN,M,50,GEN,AIFB,,,62021,159187,132879,1,1,LF
260,2006,West Bengal,Harishchandrapur,ALAM MOSTAQUE,M,48,GEN,INC,,,60019,159187,132879,2,0,UPA
261,2006,West Bengal,Harishchandrapur,SHITAL CHAKRABORTY,M,55,GEN,BJP,,,3748,159187,132879,3,0,NDA
262,2006,West Bengal,Harishchandrapur,KSHITISH BISWAS,M,45,GEN,BSP,,,2585,159187,132879,4,0,UPA
263,2006,West Bengal,Harishchandrapur,SHANKAR DAS,M,31,GEN,IND,,,2088,159187,132879,5,0,Others
264,2006,West Bengal,Harishchandrapur,JAYANTI JHA,F,40,GEN,IND,,,1289,159187,132879,6,0,Others
265,2006,West Bengal,Harishchandrapur,MONOWARA BEGAM,F,36,GEN,SP,,,1119,159187,132879,7,0,Others
266,2006,West Bengal,Ratua,SAILEN SARKAR,M,65,GEN,CPI(M),,,54620,142689,112923,1,1,LF
267,2006,West Bengal,Ratua,ASIT BOSE (BACHCHU),M,57,GEN,INC,,,49587,142689,112923,2,0,UPA
268,2006,West Bengal,Ratua,RATAN,M,26,GEN,AITC,,,2026,142689,112923,3,0,NDA
269,2006,West Bengal,Ratua,MD. ILIAS,M,52,GEN,SP,,,1950,142689,112923,4,0,Others
270,2006,West Bengal,Ratua,KOBAD ALI,M,51,GEN,IND,,,1801,142689,112923,5,0,Others
271,2006,West Bengal,Ratua,SUKUMAR CHANDRA SAMADDAR,M,41,GEN,BSP,,,1573,142689,112923,6,0,UPA
272,2006,West Bengal,Ratua,ANIL DAS,M,51,GEN,IND,,,704,142689,112923,7,0,Others
273,2006,West Bengal,Ratua,ASHAMUDDIN,M,45,GEN,IND,,,654,142689,112923,8,0,Others
274,2006,West Bengal,Araidanga,SABITRI MITRA,F,43,GEN,INC,,,58856,140205,119032,1,1,UPA
275,2006,West Bengal,Araidanga,SADIQUL ISLAM,M,55,GEN,CPI(M),,,54576,140205,119032,2,0,LF
276,2006,West Bengal,Araidanga,NANIGOPAL TIKADAR,M,41,GEN,BSP,,,3378,140205,119032,3,0,UPA
277,2006,West Bengal,Araidanga,SHANTI KUMAR,M,51,GEN,AITC,,,2189,140205,119032,4,0,NDA
278,2006,West Bengal,Malda,SUBHENDU CHOWDHURY,M,65,SC,CPI(M),,,63654,184002,155085,1,1,LF
279,2006,West Bengal,Malda,BHUPENDRA NATH HALDER (ARJUN),M,39,SC,INC,,,52318,184002,155085,2,0,UPA
280,2006,West Bengal,Malda,DULAL SARKAR,M,43,SC,AITC,,,30053,184002,155085,3,0,NDA
281,2006,West Bengal,Malda,DWIJEN BARMAN,M,45,SC,IND,,,3147,184002,155085,4,0,Others
282,2006,West Bengal,Malda,AMAL BARMAN,M,25,SC,BSP,,,3061,184002,155085,5,0,UPA
283,2006,West Bengal,Malda,TAPESH SARKAR,M,39,SC,IND,,,2813,184002,155085,6,0,Others
284,2006,West Bengal,Englishbazar,KRISHNENDU NARAYAN CHOUDHURY,M,48,GEN,INC,,,67576,178125,146131,1,1,UPA
285,2006,West Bengal,Englishbazar,SAMAR ROY,M,63,GEN,CPI(M),,,66670,178125,146131,2,0,LF
286,2006,West Bengal,Englishbazar,CHAITALI GHOSH (SARKAR),F,32,GEN,AITC,,,5913,178125,146131,3,0,NDA
287,2006,West Bengal,Englishbazar,ANANTA CHAKRABORTY,M,36,GEN,IND,,,3807,178125,146131,4,0,Others
288,2006,West Bengal,Englishbazar,CHANDRA KANTA ROY,M,31,GEN,BSP,,,2122,178125,146131,5,0,UPA
289,2006,West Bengal,Manikchak,ASIMA CHAUDHURI,F,61,GEN,CPI(M),,,45660,135573,103106,1,1,LF
290,2006,West Bengal,Manikchak,RAM PRABESH MANDAL,M,53,GEN,INC,,,40196,135573,103106,2,0,UPA
291,2006,West Bengal,Manikchak,PRAKASH KUMAR SINGHI,M,59,GEN,IND,,,11545,135573,103106,3,0,Others
292,2006,West Bengal,Manikchak,BISWAJIT SEN,M,43,GEN,AITC,,,3072,135573,103106,4,0,NDA
293,2006,West Bengal,Manikchak,BISWANATH GUHA,M,52,GEN,IND,,,2611,135573,103106,5,0,Others
294,2006,West Bengal,Suzapur,RUBI NOOR,F,57,GEN,INC,,,62869,146781,117413,1,1,UPA
295,2006,West Bengal,Suzapur,HAMIDUR RAHMAN,M,51,GEN,CPI(M),,,45229,146781,117413,2,0,LF
296,2006,West Bengal,Suzapur,BISWAS SHAH MOHAMMAD,M,49,GEN,AITC,,,2859,146781,117413,3,0,NDA
297,2006,West Bengal,Suzapur,SUBHASH CHANDRA DAS,M,36,GEN,BSP,,,1913,146781,117413,4,0,UPA
298,2006,West Bengal,Suzapur,SUKUMAR DAS,M,43,GEN,IND,,,1699,146781,117413,5,0,Others
299,2006,West Bengal,Suzapur,MD. FARUQUE HOSSAIN,M,30,GEN,MUL,,,1446,146781,117413,6,0,Others
300,2006,West Bengal,Suzapur,MANJUR ALAHI MUNSHI,M,39,GEN,JD(S),,,1361,146781,117413,7,0,Others
301,2006,West Bengal,Kaliachak,BISWANATH GHOSH,M,55,GEN,CPI(M),,,70766,180320,150901,1,1,LF
302,2006,West Bengal,Kaliachak,ABU HASEM KHAN CHOUDHURY,M,62,GEN,INC,,,68789,180320,150901,2,0,UPA
303,2006,West Bengal,Kaliachak,ALI NALEP,M,58,GEN,AITC,,,3368,180320,150901,3,0,NDA
304,2006,West Bengal,Kaliachak,JANMEJAY SARKAR,M,41,GEN,IND,,,3073,180320,150901,4,0,Others
305,2006,West Bengal,Kaliachak,DHIRENDRANATH SARKAR,M,56,GEN,CPI(ML)(L),,,2663,180320,150901,5,0,Others
306,2006,West Bengal,Kaliachak,ABDUR RAUF ANSARI,M,29,GEN,BSP,,,2211,180320,150901,6,0,UPA
307,2006,West Bengal,Farakka,MAINUL HAQUE,M,42,GEN,INC,,,59682,144516,121680,1,1,UPA
308,2006,West Bengal,Farakka,ABDUS SALAM,M,38,GEN,CPI(M),,,53142,144516,121680,2,0,LF
309,2006,West Bengal,Farakka,SOMEN PANDEY,M,55,GEN,AITC,,,4486,144516,121680,3,0,NDA
310,2006,West Bengal,Farakka,PARICHAY DASGUPTA,M,61,GEN,IND,,,2474,144516,121680,4,0,Others
311,2006,West Bengal,Farakka,AZIZUR RAHAMAN,M,46,GEN,MUL,,,1889,144516,121680,5,0,Others
312,2006,West Bengal,Aurangabad,TOUAB ALI,M,50,GEN,CPI(M),,,63407,163541,137885,1,1,LF
313,2006,West Bengal,Aurangabad,HUMAYUN REZA,M,58,GEN,INC,,,61041,163541,137885,2,0,UPA
314,2006,West Bengal,Aurangabad,TAJAMMUL HAQUE,M,43,GEN,AITC,,,4579,163541,137885,3,0,NDA
315,2006,West Bengal,Aurangabad,MD. JOHOK ALI,M,32,GEN,MUL,,,2591,163541,137885,4,0,Others
316,2006,West Bengal,Aurangabad,TIPU SULTAN,M,52,GEN,IND,,,2248,163541,137885,5,0,Others
317,2006,West Bengal,Aurangabad,PARICHAY SARKAR,M,34,GEN,IND,,,2038,163541,137885,6,0,Others
318,2006,West Bengal,Aurangabad,AKHTAR HOSSAIN,M,41,GEN,IND,,,1965,163541,137885,7,0,Others
319,2006,West Bengal,Suti,JANE ALAM MIAN,M,51,GEN,RSP,,,61605,157818,131376,1,1,LF
320,2006,West Bengal,Suti,MD. SOHRAB,M,73,GEN,INC,,,56272,157818,131376,2,0,UPA
321,2006,West Bengal,Suti,SASTI CHARAN GHOSH,M,61,GEN,BJP,,,5916,157818,131376,3,0,NDA
322,2006,West Bengal,Suti,MD. SAMIRUDDIN,M,35,GEN,IND,,,3876,157818,131376,4,0,Others
323,2006,West Bengal,Suti,ANESHUR RAHAMAN,M,46,GEN,SP,,,1847,157818,131376,5,0,Others
324,2006,West Bengal,Suti,MAINUL HOQUE,M,36,GEN,IND,,,1834,157818,131376,6,0,Others
325,2006,West Bengal,Sagardighi,PARIKSHIT LET,M,50,SC,CPI(M),,,62983,153953,129550,1,1,LF
326,2006,West Bengal,Sagardighi,RAJESH KUMAR BHAKAT,M,34,SC,INC,,,56920,153953,129550,2,0,UPA
327,2006,West Bengal,Sagardighi,GOUR PADA BISWAS MALLIK,M,59,SC,BSP,,,3313,153953,129550,3,0,UPA
328,2006,West Bengal,Sagardighi,LAKSHMI KANTA SARKAR,M,56,SC,AITC,,,2964,153953,129550,4,0,NDA
329,2006,West Bengal,Sagardighi,ASHOKE KUMAR DAS,M,47,SC,IND,,,2198,153953,129550,5,0,Others
330,2006,West Bengal,Sagardighi,AJIT KUMAR HALDER,M,67,SC,SP,,,1172,153953,129550,6,0,Others
331,2006,West Bengal,Jangipur,ABUL HASNAT,M,45,GEN,RSP,,,61526,155798,125993,1,1,LF
332,2006,West Bengal,Jangipur,HABIBUR RAHAMAN,M,72,GEN,INC,,,48029,155798,125993,2,0,UPA
333,2006,West Bengal,Jangipur,MIRZA NASHIRUDDIN,M,41,GEN,IND,,,3995,155798,125993,3,0,Others
334,2006,West Bengal,Jangipur,SK. MD. FURKAN,M,53,GEN,AITC,,,3786,155798,125993,4,0,NDA
335,2006,West Bengal,Jangipur,ABUL ALAM,M,36,GEN,BSP,,,3580,155798,125993,5,0,UPA
336,2006,West Bengal,Jangipur,NAJRUL ISLAM,M,42,GEN,IND,,,2081,155798,125993,6,0,Others
337,2006,West Bengal,Jangipur,AJIT KUMAR HALDER,M,67,GEN,SP,,,2001,155798,125993,7,0,Others
338,2006,West Bengal,Jangipur,ABUL KASEM,M,36,GEN,IND,,,948,155798,125993,8,0,Others
339,2006,West Bengal,Lalgola,ABU HENA,M,55,GEN,INC,,,69538,162192,141286,1,1,UPA
340,2006,West Bengal,Lalgola,JINNATUNNESA BEGAM,F,41,GEN,CPI(M),,,63201,162192,141286,2,0,LF
341,2006,West Bengal,Lalgola,SUBHASISH ROY,M,45,GEN,AITC,,,3819,162192,141286,3,0,NDA
342,2006,West Bengal,Lalgola,BABAR ALI,M,46,GEN,IND,,,2728,162192,141286,4,0,Others
343,2006,West Bengal,Lalgola,BHARAT CHANDRA BISWAS,M,51,GEN,BSP,,,1941,162192,141286,5,0,UPA
344,2006,West Bengal,Bhagabangola,CHAND MOHAMMAD,M,44,GEN,WBSP,,,60889,146971,131067,1,1,LF
345,2006,West Bengal,Bhagabangola,ABU SUFIAN SARKAR,M,48,GEN,INC,,,51424,146971,131067,2,0,UPA
346,2006,West Bengal,Bhagabangola,SAGIR HOSSAIN,M,50,GEN,AITC,,,12563,146971,131067,3,0,NDA
347,2006,West Bengal,Bhagabangola,KHAIRUL ISLAM,M,57,GEN,IND,,,3155,146971,131067,4,0,Others
348,2006,West Bengal,Bhagabangola,AKBAR ALI,M,26,GEN,PBRML,,,3004,146971,131067,5,0,Others
349,2006,West Bengal,Nabagram,MUKUL MONDAL,M,34,GEN,CPI(M),,,74594,163913,142479,1,1,LF
350,2006,West Bengal,Nabagram,RATHIN GHOSH,M,40,GEN,INC,,,52018,163913,142479,2,0,UPA
351,2006,West Bengal,Nabagram,NIRMAL KUMAR DUTTA,M,46,GEN,AITC,,,9400,163913,142479,3,0,NDA
352,2006,West Bengal,Nabagram,RAKHAHARI MANDAL,M,33,GEN,IND,,,1744,163913,142479,4,0,Others
353,2006,West Bengal,Nabagram,BARUN MANDAL,M,38,GEN,IND,,,1638,163913,142479,5,0,Others
354,2006,West Bengal,Nabagram,NAZIMUL ISLAM,M,62,GEN,IND,,,1533,163913,142479,6,0,Others
355,2006,West Bengal,Nabagram,GADADHAR MONDAL,M,71,GEN,IND,,,1470,163913,142479,7,0,Others
356,2006,West Bengal,Murshidabad,BIVAS CHAKRABORTY,M,40,GEN,AIFB,,,82312,194023,168204,1,1,LF
357,2006,West Bengal,Murshidabad,JOYANTA ROY,M,63,GEN,IPFB,,,69014,194023,168204,2,0,UPA
358,2006,West Bengal,Murshidabad,ADYA CHARAN DUTTA,M,60,GEN,AITC,,,5579,194023,168204,3,0,NDA
359,2006,West Bengal,Murshidabad,ASIS ROY CHOWDHURY,M,52,GEN,PDS,,,4552,194023,168204,4,0,UPA
360,2006,West Bengal,Murshidabad,GULSHENARA IVA,F,47,GEN,IND,,,3056,194023,168204,5,0,Others
361,2006,West Bengal,Murshidabad,SAIYAD MOSTAK AHAMED,M,43,GEN,IND,,,2165,194023,168204,6,0,Others
362,2006,West Bengal,Murshidabad,TARUN KANTI SARKAR (BAGHA),M,69,GEN,SP,,,1381,194023,168204,7,0,Others
363,2006,West Bengal,Jalangi,UNUS SARKAR,M,50,GEN,CPI(M),,,84109,181704,164422,1,1,LF
364,2006,West Bengal,Jalangi,SUBRATA SAHA,M,53,GEN,INC,,,71822,181704,164422,2,0,UPA
365,2006,West Bengal,Jalangi,SIRAJUL HAQUE,M,42,GEN,AITC,,,2548,181704,164422,3,0,NDA
366,2006,West Bengal,Jalangi,NARENDRA NATH BISWAS,M,60,GEN,AMB,,,2348,181704,164422,4,0,Others
367,2006,West Bengal,Jalangi,MD. REJAUL HAQUE,M,53,GEN,IND,,,1806,181704,164422,5,0,Others
368,2006,West Bengal,Jalangi,AHIA MONDAL,M,62,GEN,IND,,,1775,181704,164422,6,0,Others
369,2006,West Bengal,Domkal,ANISUR RAHAMAN,M,56,GEN,CPI(M),,,86079,181628,165946,1,1,LF
370,2006,West Bengal,Domkal,REJAUL KARIM (MANIK),M,48,GEN,INC,,,76485,181628,165946,2,0,UPA
371,2006,West Bengal,Domkal,BAIJID HOSSAIN,M,52,GEN,IND,,,3344,181628,165946,3,0,Others
372,2006,West Bengal,Naoda,ABU TAHER KHAN,M,43,GEN,INC,,,74192,178741,154716,1,1,UPA
373,2006,West Bengal,Naoda,JAYANTA KUMAR BISWAS,M,64,GEN,RSP,,,72860,178741,154716,2,0,LF
374,2006,West Bengal,Naoda,SUBODH DAS,M,47,GEN,AITC,,,2338,178741,154716,3,0,NDA
375,2006,West Bengal,Naoda,JOYANTA KUMAR HALDER,M,31,GEN,IND,,,1999,178741,154716,4,0,Others
376,2006,West Bengal,Naoda,GOUR PADA BISWAS MALLIK,M,61,GEN,BSP,,,1730,178741,154716,5,0,UPA
377,2006,West Bengal,Naoda,KHONDAKAR HELALUL ISLAM,M,51,GEN,IND,,,1557,178741,154716,6,0,Others
378,2006,West Bengal,Hariharpara,INSAR ALI BISWAS,M,47,GEN,CPI(M),,,68862,174861,152577,1,1,LF
379,2006,West Bengal,Hariharpara,NIAMOT SHEIKH,M,55,GEN,INC,,,68765,174861,152577,2,0,UPA
380,2006,West Bengal,Hariharpara,KAMRUJJAMAN (BAKUL) KHANDEKAR,M,46,GEN,IND,,,8008,174861,152577,3,0,Others
381,2006,West Bengal,Hariharpara,TAYEDUL ISLAM,M,41,GEN,IND,,,2930,174861,152577,4,0,Others
382,2006,West Bengal,Hariharpara,NAZIMUDDIN MONDAL,M,49,GEN,AITC,,,1872,174861,152577,5,0,NDA
383,2006,West Bengal,Hariharpara,KASHINATH DUTTA,M,55,GEN,BSP,,,1368,174861,152577,6,0,UPA
384,2006,West Bengal,Hariharpara,JITENDRA NATH MONDAL,M,46,GEN,IND,,,747,174861,152577,7,0,Others
385,2006,West Bengal,Berhampore,MANOJ CHAKRABORTY,M,52,GEN,IND,,,94562,230899,187120,1,1,Others
386,2006,West Bengal,Berhampore,AMAL KARMAKAR,M,59,GEN,RSP,,,68836,230899,187120,2,0,LF
387,2006,West Bengal,Berhampore,MAYA RANI PAUL,F,68,GEN,INC,,,16596,230899,187120,3,0,UPA
388,2006,West Bengal,Berhampore,APURBA BANERJEE,M,48,GEN,IND,,,2834,230899,187120,4,0,Others
389,2006,West Bengal,Berhampore,SUNIL KUMAR MANDAL,M,64,GEN,IND,,,2737,230899,187120,5,0,Others
390,2006,West Bengal,Berhampore,MD. HAYATUR RAHMAN,M,48,GEN,IND,,,1516,230899,187120,6,0,Others
391,2006,West Bengal,Beldanga,REFATULLAH MD. ,M,63,GEN,RSP,,,66527,181277,143769,1,1,LF
392,2006,West Bengal,Beldanga,GOLAM KIBRIA MIA,M,63,GEN,INC,,,65017,181277,143769,2,0,UPA
393,2006,West Bengal,Beldanga,GANESH CHANDRA DAS,M,46,GEN,AITC,,,5678,181277,143769,3,0,NDA
394,2006,West Bengal,Beldanga,ABU BAKKAR SIDDIQUE,M,56,GEN,IND,,,2268,181277,143769,4,0,Others
395,2006,West Bengal,Beldanga,TARAK CHANDRA KONAI,M,35,GEN,IND,,,1768,181277,143769,5,0,Others
396,2006,West Bengal,Beldanga,ABDUS SUKUR,M,61,GEN,MUL,,,1554,181277,143769,6,0,Others
397,2006,West Bengal,Beldanga,ENAYET KHAN,M,57,GEN,IND,,,945,181277,143769,7,0,Others
398,2006,West Bengal,Kandi,APURBA SARKAR (DAVID),M,39,GEN,IND,,,50157,176098,143857,1,1,Others
399,2006,West Bengal,Kandi,ABDUL HAMID,M,65,GEN,CPI,,,47525,176098,143857,2,0,LF
400,2006,West Bengal,Kandi,ATISH CHANDRA SINHA,M,65,GEN,INC,,,36103,176098,143857,3,0,UPA
401,2006,West Bengal,Kandi,HARI PRASAD CHANDRA,M,32,GEN,IND,,,2204,176098,143857,4,0,Others
402,2006,West Bengal,Kandi,PARTHA MUKHERJEE,M,33,GEN,AITC,,,1787,176098,143857,5,0,NDA
403,2006,West Bengal,Kandi,SYED FAZLE ALAM,M,47,GEN,CPI(ML)(L),,,1535,176098,143857,6,0,Others
404,2006,West Bengal,Kandi,MO SAFIUDDIN SK,M,39,GEN,IND,,,1184,176098,143857,7,0,Others
405,2006,West Bengal,Kandi,UDAY DAS,M,29,GEN,IND,,,996,176098,143857,8,0,Others
406,2006,West Bengal,Kandi,NARENDRANARAYAN ROY,M,31,GEN,IND,,,893,176098,143857,9,0,Others
407,2006,West Bengal,Kandi,BABU BAGDHI,M,46,GEN,IND,,,884,176098,143857,10,0,Others
408,2006,West Bengal,Kandi,MD. SHAHZAMAL,M,41,GEN,SP,,,561,176098,143857,11,0,Others
409,2006,West Bengal,Khargram,MANABENDRANATH SAHA,M,44,SC,CPI(M),,,66736,160610,135929,1,1,LF
410,2006,West Bengal,Khargram,ASHIS MARJIT,M,33,SC,INC,,,61335,160610,135929,2,0,UPA
411,2006,West Bengal,Khargram,SAMARENDRA MONDAL,M,43,SC,BJP,,,5361,160610,135929,3,0,NDA
412,2006,West Bengal,Khargram,GURU PADA DAS,M,67,SC,BSP,,,2471,160610,135929,4,0,UPA
413,2006,West Bengal,Barwan,BISWA NATH BANERJEE,M,55,GEN,RSP,,,61311,158304,127735,1,1,LF
414,2006,West Bengal,Barwan,ARIT MAJUMDER,M,35,GEN,INC,,,57058,158304,127735,2,0,UPA
415,2006,West Bengal,Barwan,IMRAN HOSSEN,M,45,GEN,AITC,,,5117,158304,127735,3,0,NDA
416,2006,West Bengal,Barwan,SRI RABINDRA NATH ROY,M,50,GEN,IND,,,2574,158304,127735,4,0,Others
417,2006,West Bengal,Barwan,JANE ALAM SEIKH,M,33,GEN,IND,,,1636,158304,127735,5,0,Others
418,2006,West Bengal,Bharatpur,ID MOHAMMAD,M,54,GEN,RSP,,,63621,158192,128430,1,1,LF
419,2006,West Bengal,Bharatpur,AFZAL HOSSAIN KHAN (SUNJU),M,41,GEN,INC,,,56289,158192,128430,2,0,UPA
420,2006,West Bengal,Bharatpur,DEBASISH CHATTERJEE,M,47,GEN,IND,,,3423,158192,128430,3,0,Others
421,2006,West Bengal,Bharatpur,BISWAJIT GHOSH,M,39,GEN,AITC,,,3263,158192,128430,4,0,NDA
422,2006,West Bengal,Bharatpur,GOLAM AKBAR,M,43,GEN,IND,,,949,158192,128430,5,0,Others
423,2006,West Bengal,Bharatpur,MOKADDIM SHAIKH,M,53,GEN,SP,,,862,158192,128430,6,0,Others
424,2006,West Bengal,Karimpur,PRAFULLA KUMAR BHOWMICK,M,65,GEN,CPI(M),,,74036,174708,156998,1,1,LF
425,2006,West Bengal,Karimpur,ARABINDA MANDAL,M,70,GEN,INC,,,54161,174708,156998,2,0,UPA
426,2006,West Bengal,Karimpur,CHIRA RANJAN MANDAL,M,67,GEN,AITC,,,20298,174708,156998,3,0,NDA
427,2006,West Bengal,Karimpur,AZAD SEKH,M,36,GEN,IND,,,5158,174708,156998,4,0,Others
428,2006,West Bengal,Karimpur,JITENDRANATH HALDER,M,57,GEN,BSP,,,3286,174708,156998,5,0,UPA
429,2006,West Bengal,Palashipara,BISWANATH GHOSH,M,57,GEN,CPI(M),,,70740,171148,146856,1,1,LF
430,2006,West Bengal,Palashipara,SAHA TAPAS KUMAR,M,46,GEN,AITC,,,38375,171148,146856,2,0,NDA
431,2006,West Bengal,Palashipara,ANSARUL HAQUE,M,59,GEN,INC,,,29816,171148,146856,3,0,UPA
432,2006,West Bengal,Palashipara,RAFIQUL SHEIKH,M,49,GEN,IND,,,4217,171148,146856,4,0,Others
433,2006,West Bengal,Palashipara,SUMITRA MANDAL,F,48,GEN,BSP,,,2407,171148,146856,5,0,UPA
434,2006,West Bengal,Palashipara,DOULAT HOSSAIN,M,49,GEN,IND,,,1194,171148,146856,6,0,Others
435,2006,West Bengal,Nakashipara,KALLOL KHAN,M,52,GEN,AITC,,,63505,161809,140094,1,1,NDA
436,2006,West Bengal,Nakashipara,S. M. SADI,M,47,GEN,CPI(M),,,63095,161809,140094,2,0,LF
437,2006,West Bengal,Nakashipara,GHOSH DHRUBAJYOTI,M,49,GEN,INC,,,4091,161809,140094,3,0,UPA
438,2006,West Bengal,Nakashipara,JAFARULLA MOLLA,M,51,GEN,PBRML,,,3504,161809,140094,4,0,Others
439,2006,West Bengal,Nakashipara,AFTAB UDDIN SK.,M,36,GEN,IND,,,3025,161809,140094,5,0,Others
440,2006,West Bengal,Nakashipara,PRADIP (KAJAL) DUTTA GUPTA,M,46,GEN,CPI(ML)(L),,,1599,161809,140094,6,0,Others
441,2006,West Bengal,Nakashipara,SAMIR SARKAR,M,29,GEN,BSP,,,1196,161809,140094,7,0,UPA
442,2006,West Bengal,Kaliganj,DHANANJOY MODAK,M,53,GEN,RSP,,,57006,161261,131852,1,1,LF
443,2006,West Bengal,Kaliganj,NASIRUDDIN AHMED (LAL),M,58,GEN,AITC,,,53245,161261,131852,2,0,NDA
444,2006,West Bengal,Kaliganj,ABDUS SALAM MUNSHI,M,65,GEN,INC,,,12117,161261,131852,3,0,UPA
445,2006,West Bengal,Kaliganj,SK. KHODA BOX,M,66,GEN,IND,,,6410,161261,131852,4,0,Others
446,2006,West Bengal,Kaliganj,HABIBUR RAHAMAN,M,26,GEN,SP,,,2984,161261,131852,5,0,Others
447,2006,West Bengal,Chapra,SHAMSUL ISLAM MOLLAH,M,52,GEN,CPI(M),,,73290,174724,153570,1,1,LF
448,2006,West Bengal,Chapra,ABDUR RASHID MOLLICK,M,60,GEN,INC,,,46992,174724,153570,2,0,UPA
449,2006,West Bengal,Chapra,JULFIKAR ALI KHAN,M,42,GEN,AITC,,,23969,174724,153570,3,0,NDA
450,2006,West Bengal,Chapra,ABU BAKKAR SHAIKH,M,33,GEN,CPI(ML)(L),,,2558,174724,153570,4,0,Others
451,2006,West Bengal,Chapra,ASIT MUNDARY,M,25,GEN,IND,,,2328,174724,153570,5,0,Others
452,2006,West Bengal,Chapra,BIDYUT BISWAS,M,32,GEN,BSP,,,2240,174724,153570,6,0,UPA
453,2006,West Bengal,Chapra,HAFIZUR RAHAMAN MONDAL,M,52,GEN,SP,,,2078,174724,153570,7,0,Others
454,2006,West Bengal,Krishnaganj,BINAY KRISHNA BISWAS,M,66,SC,CPI(M),,,64391,154039,137684,1,1,LF
455,2006,West Bengal,Krishnaganj,SUSHIL BISWAS,M,57,SC,AITC,,,59353,154039,137684,2,0,NDA
456,2006,West Bengal,Krishnaganj,ANUHLAD BISWAS,M,50,SC,INC,,,8329,154039,137684,3,0,UPA
457,2006,West Bengal,Krishnaganj,HARADHAN SIKDER,M,37,SC,IND,,,3384,154039,137684,4,0,Others
458,2006,West Bengal,Krishnaganj,KRISHNA CHANDRA BISWAS,M,25,SC,BSP,,,2163,154039,137684,5,0,UPA
459,2006,West Bengal,Krishnagar East,GHOSH SUBINAY (BHAJAN),M,48,GEN,CPI(M),,,69380,179330,154600,1,1,LF
