id,year,statename,pcname,candidate,sex,age,category,party,general,postal,total,electors,polled,rank,win,alliance
563,2016,West Bengal,Rejinagar,RABIUL ALAM CHOWDHURY,M,56,GEN,INC,,,79770,224848,185129,1,1,Mahajot
564,2016,West Bengal,Rejinagar,HUMAYUN KABIR,M,53,GEN,IND,,,74210,224848,185129,2,0,Others
565,2016,West Bengal,Rejinagar,BEGUM SIDDIKA,F,54,GEN,AITC,,,14631,224848,185129,3,0,Trinamool Alliance
566,2016,West Bengal,Rejinagar,BANKIM KARMAKAR,M,62,GEN,BJP,,,10771,224848,185129,4,0,NDA
567,2016,West Bengal,Rejinagar,None of the Above,NULL,NULL,GEN,NOTA,,,2150,224848,185129,5,0,Others
568,2016,West Bengal,Rejinagar,BABAR ALI,M,53,GEN,SUCI,,,1392,224848,185129,6,0,Others
569,2016,West Bengal,Rejinagar,RABIUL ISLAM SEKH,M,46,GEN,BSP,,,1374,224848,185129,7,0,Others
570,2016,West Bengal,Rejinagar,ABDUS SUKUR,M,71,GEN,IUML,,,695,224848,185129,8,0,Others
571,2016,West Bengal,Beldanga,SEIKH SAFIUJJAMAN,M,57,GEN,INC,,,87017,219501,176225,1,1,Mahajot
572,2016,West Bengal,Beldanga,GOLAM KIBRIA MIA,M,73,GEN,AITC,,,56736,219501,176225,2,0,Trinamool Alliance
573,2016,West Bengal,Beldanga,ALOK GHOSH,M,64,GEN,BJP,,,25651,219501,176225,3,0,NDA
574,2016,West Bengal,Beldanga,ITTEFA HOSSAIN,M,42,GEN,IUML,,,2865,219501,176225,4,0,Others
575,2016,West Bengal,Beldanga,None of the Above,NULL,NULL,GEN,NOTA,,,2229,219501,176225,5,0,Others
576,2016,West Bengal,Beldanga,MARJINA KHATUN,F,40,GEN,SP,,,1552,219501,176225,6,0,Others
577,2016,West Bengal,Baharampur,MANOJ CHAKRABORTY,M,62,GEN,INC,,,127762,236629,188636,1,1,Mahajot
578,2016,West Bengal,Baharampur,DR. SUJATA BANERJEE,F,46,GEN,AITC,,,35489,236629,188636,2,0,Trinamool Alliance
579,2016,West Bengal,Baharampur,MALA BHATTACHARYA,F,66,GEN,BJP,,,18805,236629,188636,3,0,NDA
580,2016,West Bengal,Baharampur,None of the Above,NULL,NULL,GEN,NOTA,,,3523,236629,188636,4,0,Others
581,2016,West Bengal,Baharampur,KOUSIK CHATTERJEE,M,50,GEN,SUCI,,,1727,236629,188636,5,0,Others
582,2016,West Bengal,Baharampur,SUJIT KUMAR DAS,M,48,GEN,IND,,,881,236629,188636,6,0,Others
583,2016,West Bengal,Hariharpara,NIAMOT SHEIKH,M,65,GEN,AITC,,,71502,218299,189357,1,1,Trinamool Alliance
584,2016,West Bengal,Hariharpara,ALAMGIR MIR (PALASH),M,45,GEN,INC,,,66499,218299,189357,2,0,Mahajot
585,2016,West Bengal,Hariharpara,INSAR ALI BISWAS,M,54,GEN,CPM,,,39057,218299,189357,3,0,Others
586,2016,West Bengal,Hariharpara,TULSI PRASAD SUKUL,M,56,GEN,BJP,,,5394,218299,189357,4,0,NDA
587,2016,West Bengal,Hariharpara,GOLAM MOSTAFA,M,54,GEN,SUCI,,,2804,218299,189357,5,0,Others
588,2016,West Bengal,Hariharpara,ASGAR ALI SEIKH,M,48,GEN,IUML,,,1382,218299,189357,6,0,Others
589,2016,West Bengal,Hariharpara,None of the Above,NULL,NULL,GEN,NOTA,,,1159,218299,189357,7,0,Others
590,2016,West Bengal,Hariharpara,MD MURTAJ ALI,M,38,GEN,MPOI,,,720,218299,189357,8,0,Others
591,2016,West Bengal,Hariharpara,NURUL AMIN SK,M,55,GEN,IND,,,520,218299,189357,9,0,Others
592,2016,West Bengal,Hariharpara,AALAMGIR ALI MONDAL,M,41,GEN,IND,,,254,218299,189357,10,0,Others
593,2016,West Bengal,Nowda,ABU TAHER KHAN,M,54,GEN,INC,,,62639,218399,181842,1,1,Mahajot
594,2016,West Bengal,Nowda,MASUD KARIM,M,36,GEN,AITC,,,43377,218399,181842,2,0,Trinamool Alliance
595,2016,West Bengal,Nowda,ABDUL BARI MOLLA,M,58,GEN,RSP,,,43013,218399,181842,3,0,Mahajot
596,2016,West Bengal,Nowda,SAJAL BHAUMIK,M,36,GEN,BJP,,,25874,218399,181842,4,0,NDA
597,2016,West Bengal,Nowda,None of the Above,NULL,NULL,GEN,NOTA,,,3830,218399,181842,5,0,Others
598,2016,West Bengal,Nowda,ABUTALEB HOSSAIN,M,42,GEN,SDPI,,,1676,218399,181842,6,0,Others
599,2016,West Bengal,Nowda,HELALUL ISLAM KHANDAKAR,M,61,GEN,SUCI,,,789,218399,181842,7,0,Others
600,2016,West Bengal,Nowda,KHURSHID ALAM MALITYA,M,29,GEN,IND,,,558,218399,181842,8,0,Others
601,2016,West Bengal,Domkal,ANISUR RAHAMAN,M,66,GEN,CPM,,,71703,233841,196059,1,1,Others
602,2016,West Bengal,Domkal,SOUMIK HOSSAIN,M,33,GEN,AITC,,,64813,233841,196059,2,0,Trinamool Alliance
603,2016,West Bengal,Domkal,ABDUR RAHAMAN SEKH,M,46,GEN,INC,,,46294,233841,196059,3,0,Mahajot
604,2016,West Bengal,Domkal,NANDA DULAL PAL,M,44,GEN,BJP,,,4652,233841,196059,4,0,NDA
605,2016,West Bengal,Domkal,ABDUR RAHAMAN MANDAL,M,52,GEN,IND,,,1756,233841,196059,5,0,Others
606,2016,West Bengal,Domkal,None of the Above,NULL,NULL,GEN,NOTA,,,1580,233841,196059,6,0,Others
607,2016,West Bengal,Domkal,JAKIR HOSSAIN SEKH,M,48,GEN,IUML,,,1178,233841,196059,7,0,Others
608,2016,West Bengal,Domkal,SYED GOLAM GAUS,M,65,GEN,WPOI,,,990,233841,196059,8,0,Others
609,2016,West Bengal,Domkal,DR NAZRUL ISLAM,M,62,GEN,MPOI,,,857,233841,196059,9,0,Others
610,2016,West Bengal,Domkal,BUDDHADEV DAS,M,39,GEN,IND,,,769,233841,196059,10,0,Others
611,2016,West Bengal,Domkal,NUJRUL ISLAM,M,44,GEN,IND,,,627,233841,196059,11,0,Others
612,2016,West Bengal,Domkal,ANISUR RAHAMAN SEKH,M,49,GEN,IND,,,385,233841,196059,12,0,Others
613,2016,West Bengal,Domkal,SAMSUZZAMAN,M,49,GEN,SUCI,,,358,233841,196059,13,0,Others
614,2016,West Bengal,Jalangi,ABDUR RAZZAK,M,58,GEN,CPM,,,96250,228358,191633,1,1,Others
615,2016,West Bengal,Jalangi,ALOK DAS,M,61,GEN,AITC,,,70983,228358,191633,2,0,Trinamool Alliance
616,2016,West Bengal,Jalangi,CHANDAN MONDAL,M,45,GEN,BJP,,,14050,228358,191633,3,0,NDA
617,2016,West Bengal,Jalangi,None of the Above,NULL,NULL,GEN,NOTA,,,2445,228358,191633,4,0,Others
618,2016,West Bengal,Jalangi,SULOCHAN MANDAL,M,31,GEN,IND,,,1569,228358,191633,5,0,Others
619,2016,West Bengal,Jalangi,GAJIAR RAHAMAN,M,45,GEN,IUML,,,1430,228358,191633,6,0,Others
620,2016,West Bengal,Jalangi,SARFARAJ NOWAJ,M,39,GEN,IND,,,1162,228358,191633,7,0,Others
621,2016,West Bengal,Jalangi,GOLAM KIBRIA SARKAR,M,40,GEN,WPOI,,,758,228358,191633,8,0,Others
622,2016,West Bengal,Jalangi,SUJAY KUMAR GUHA,M,52,GEN,BSP,,,740,228358,191633,9,0,Others
623,2016,West Bengal,Jalangi,SUBIR KUMAR SARKAR,M,40,GEN,AMB,,,706,228358,191633,10,0,Others
624,2016,West Bengal,Jalangi,ENAMUL HAQUE MANDAL,M,55,GEN,SUCI,,,486,228358,191633,11,0,Others
625,2016,West Bengal,Jalangi,MOHIKHIT DAS,M,31,GEN,IND,,,484,228358,191633,12,0,Others
626,2016,West Bengal,Jalangi,JIAUR RAHAMAN,M,45,GEN,MPOI,,,463,228358,191633,13,0,Others
627,2016,West Bengal,Karimpur,MAHUA MOITRA,F,42,GEN,AITC,,,90989,227166,201108,1,1,Trinamool Alliance
628,2016,West Bengal,Karimpur,SAMARENDRANATH GHOSH,M,45,GEN,CPM,,,75000,227166,201108,2,0,Others
629,2016,West Bengal,Karimpur,SUBHASIS BHATTACHARYYA(ANANDA),M,59,GEN,BJP,,,23302,227166,201108,3,0,NDA
630,2016,West Bengal,Karimpur,MAHITOSH SARKAR,M,44,GEN,SHS,,,4554,227166,201108,4,0,Others
631,2016,West Bengal,Karimpur,SAHABUDDIN MANDAL,M,46,GEN,WPOI,,,2140,227166,201108,5,0,Others
632,2016,West Bengal,Karimpur,JITENDRA NATH HALDER,M,67,GEN,BSP,,,1769,227166,201108,6,0,Others
633,2016,West Bengal,Karimpur,None of the Above,NULL,NULL,GEN,NOTA,,,1449,227166,201108,7,0,Others
634,2016,West Bengal,Karimpur,AZAD RAHAMAN,M,51,GEN,SUCI,,,1104,227166,201108,8,0,Others
635,2016,West Bengal,Karimpur,REJAUL SEKH,M,70,GEN,IUML,,,799,227166,201108,9,0,Others
636,2016,West Bengal,Tehatta,DUTTA GOURI SANKAR,M,64,GEN,AITC,,,97611,230569,199120,1,1,Trinamool Alliance
637,2016,West Bengal,Tehatta,RANJIT KUMAR MANDAL,M,58,GEN,CPM,,,80215,230569,199120,2,0,Others
638,2016,West Bengal,Tehatta,ARJUN KUMAR BISWAS,M,47,GEN,BJP,,,16809,230569,199120,3,0,NDA
639,2016,West Bengal,Tehatta,ARABINDA BISWAS,M,55,GEN,BSP,,,1918,230569,199120,4,0,Others
640,2016,West Bengal,Tehatta,None of the Above,NULL,NULL,GEN,NOTA,,,1444,230569,199120,5,0,Others
641,2016,West Bengal,Tehatta,SHERFUL ANSARY,M,53,GEN,SUCI,,,1063,230569,199120,6,0,Others
642,2016,West Bengal,Palashipara,TAPAS KUMAR SAHA,M,56,GEN,AITC,,,82127,218181,182697,1,1,Trinamool Alliance
643,2016,West Bengal,Palashipara,S.M.SADI,M,56,GEN,CPM,,,76568,218181,182697,2,0,Others
644,2016,West Bengal,Palashipara,BIBHASH MANDAL,M,50,GEN,BJP,,,14028,218181,182697,3,0,NDA
645,2016,West Bengal,Palashipara,MONOJ RAY,M,40,GEN,SHS,,,3117,218181,182697,4,0,Others
646,2016,West Bengal,Palashipara,BATSHOBHA SEKH,F,59,GEN,SUCI,,,2571,218181,182697,5,0,Others
647,2016,West Bengal,Palashipara,None of the Above,NULL,NULL,GEN,NOTA,,,1990,218181,182697,6,0,Others
648,2016,West Bengal,Palashipara,DWIJEN BISWAS,M,40,GEN,BSP,,,1576,218181,182697,7,0,Others
649,2016,West Bengal,Palashipara,F.R. SEKH,M,46,GEN,SDPI,,,583,218181,182697,8,0,Others
650,2016,West Bengal,Kaliganj,HASANUZZAMAN SK,M,42,GEN,INC,,,85125,217026,186631,1,1,Mahajot
651,2016,West Bengal,Kaliganj,AHAMED NASIRUDDIN (LAL),M,63,GEN,AITC,,,83898,217026,186631,2,0,Trinamool Alliance
652,2016,West Bengal,Kaliganj,SAIKAT SARKAR,M,31,GEN,BJP,,,10373,217026,186631,3,0,NDA
653,2016,West Bengal,Kaliganj,None of the Above,NULL,NULL,GEN,NOTA,,,2349,217026,186631,4,0,Others
654,2016,West Bengal,Kaliganj,HARROJ ALI SHAIKH,M,64,GEN,SUCI,,,1119,217026,186631,5,0,Others
655,2016,West Bengal,Kaliganj,BIPLAB ROY,M,28,GEN,SHS,,,1075,217026,186631,6,0,Others
656,2016,West Bengal,Kaliganj,ALTAF HOSSAIN SEKH,M,66,GEN,CPI(ML)(L),,,946,217026,186631,7,0,Others
657,2016,West Bengal,Kaliganj,SUNIL MANDAL,M,63,GEN,BSP,,,890,217026,186631,8,0,Others
658,2016,West Bengal,Kaliganj,SWAPAN MODAK,M,61,GEN,SP,,,711,217026,186631,9,0,Others
659,2016,West Bengal,Nakashipara,KALLOL KHAN,M,62,GEN,AITC,,,88032,221339,189206,1,1,Trinamool Alliance
660,2016,West Bengal,Nakashipara,TANMAY GANGULI,M,46,GEN,CPM,,,81782,221339,189206,2,0,Others
661,2016,West Bengal,Nakashipara,ANUP KUMAR MONDAL,M,38,GEN,BJP,,,12724,221339,189206,3,0,NDA
662,2016,West Bengal,Nakashipara,SISIR BASAK,M,50,GEN,CPI(ML)(L),,,1768,221339,189206,4,0,Others
663,2016,West Bengal,Nakashipara,SWAPAN  MONDAL,M,56,GEN,AMB,,,1732,221339,189206,5,0,Others
664,2016,West Bengal,Nakashipara,None of the Above,NULL,NULL,GEN,NOTA,,,1571,221339,189206,6,0,Others
665,2016,West Bengal,Nakashipara,SHIPANKAR HALDAR,M,32,GEN,BSP,,,1476,221339,189206,7,0,Others
666,2016,West Bengal,Chapra,RUKBANUR RAHMAN,M,46,GEN,AITC,,,89556,219864,187443,1,1,Trinamool Alliance
667,2016,West Bengal,Chapra,SHAMSUL ISLAM MOLLAH,M,62,GEN,CPM,,,76093,219864,187443,2,0,Others
668,2016,West Bengal,Chapra,SUTIRTHA CHAKRABORTY(CHUNI),M,40,GEN,BJP,,,14887,219864,187443,3,0,NDA
669,2016,West Bengal,Chapra,SAMARESH BISWAS,M,41,GEN,SHS,,,4081,219864,187443,4,0,Others
670,2016,West Bengal,Chapra,None of the Above,NULL,NULL,GEN,NOTA,,,1894,219864,187443,5,0,Others
671,2016,West Bengal,Chapra,DHANANJAY GANGULY,M,61,GEN,CPI(ML)(L),,,884,219864,187443,6,0,Others
672,2016,West Bengal,Krishnanagar Uttar,ABANI MOHAN JOARDAR,M,72,GEN,AITC,,,82864,219383,188079,1,1,Trinamool Alliance
673,2016,West Bengal,Krishnanagar Uttar,ASIM KUMAR SAHA,M,65,GEN,INC,,,69949,219383,188079,2,0,Mahajot
674,2016,West Bengal,Krishnanagar Uttar,CHANCHAL KUMAR BISWAS,M,59,GEN,BJP,,,26796,219383,188079,3,0,NDA
675,2016,West Bengal,Krishnanagar Uttar,None of the Above,NULL,NULL,GEN,NOTA,,,3175,219383,188079,4,0,Others
676,2016,West Bengal,Krishnanagar Uttar,PRABIR KUMAR GHOSH,M,37,GEN,SHS,,,1605,219383,188079,5,0,Others
677,2016,West Bengal,Krishnanagar Uttar,ASHOKE CHANDRA DAS,M,43,GEN,BSP,,,1548,219383,188079,6,0,Others
678,2016,West Bengal,Krishnanagar Uttar,KAMAL KANTI DATTA,M,61,GEN,SUCI,,,978,219383,188079,7,0,Others
679,2016,West Bengal,Krishnanagar Uttar,AMAL TARAFDAR,M,70,GEN,CPI(ML)(L),,,823,219383,188079,8,0,Others
680,2016,West Bengal,Nabadwip,PUNDARIKAKSHYA SAHA,M,61,GEN,AITC,,,102228,225935,194831,1,1,Trinamool Alliance
681,2016,West Bengal,Nabadwip,SUMIT BISWAS,M,42,GEN,CPM,,,66432,225935,194831,2,0,Others
682,2016,West Bengal,Nabadwip,GAUTAM PAL,M,54,GEN,BJP,,,17537,225935,194831,3,0,NDA
683,2016,West Bengal,Nabadwip,BRAJAMOHAN CHAKRABORTY,M,57,GEN,SHS,,,2890,225935,194831,4,0,Others
684,2016,West Bengal,Nabadwip,None of the Above,NULL,NULL,GEN,NOTA,,,2139,225935,194831,5,0,Others
685,2016,West Bengal,Nabadwip,UTPALA BISWAS,F,63,GEN,BSP,,,1914,225935,194831,6,0,Others
686,2016,West Bengal,Nabadwip,PARIKSHIT PAUL,M,61,GEN,CPI(ML)(L),,,1632,225935,194831,7,0,Others
687,2016,West Bengal,Krishnanagar Dakshin,UJJAL BISWAS,M,62,GEN,AITC,,,80711,201791,177165,1,1,Trinamool Alliance
688,2016,West Bengal,Krishnanagar Dakshin,MEGHLAL SHEIKH,M,60,GEN,CPM,,,67897,201791,177165,2,0,Others
689,2016,West Bengal,Krishnanagar Dakshin,MAHADEV SARKAR,M,46,GEN,BJP,,,22850,201791,177165,3,0,NDA
690,2016,West Bengal,Krishnanagar Dakshin,None of the Above,NULL,NULL,GEN,NOTA,,,2538,201791,177165,4,0,Others
691,2016,West Bengal,Krishnanagar Dakshin,SUDEB SARKAR,M,31,GEN,BSP,,,1842,201791,177165,5,0,Others
692,2016,West Bengal,Krishnanagar Dakshin,ANCHHARUL HAQUE BISWAS,M,49,GEN,CPI(ML)(L),,,1226,201791,177165,6,0,Others
693,2016,West Bengal,Santipur,ARINDAM BHATTACHARYA,M,36,GEN,INC,,,103566,225358,200178,1,1,Mahajot
694,2016,West Bengal,Santipur,AJOY DEY,M,63,GEN,AITC,,,84078,225358,200178,2,0,Trinamool Alliance
695,2016,West Bengal,Santipur,SWAPAN KUMAR DAM,M,51,GEN,BJP,,,7495,225358,200178,3,0,NDA
696,2016,West Bengal,Santipur,None of the Above,NULL,NULL,GEN,NOTA,,,1901,225358,200178,4,0,Others
697,2016,West Bengal,Santipur,SAOKAT ALI,M,39,GEN,GMM,,,1639,225358,200178,5,0,Others
698,2016,West Bengal,Santipur,DINESH RAY,M,31,GEN,SHS,,,882,225358,200178,6,0,Others
699,2016,West Bengal,Santipur,NAJIMA BIBI KAYAL,F,46,GEN,SDPI,,,519,225358,200178,7,0,Others
700,2016,West Bengal,Ranaghat Uttar paschim,SANKAR SINGHA,M,66,GEN,INC,,,109607,243481,210749,1,1,Mahajot
701,2016,West Bengal,Ranaghat Uttar paschim,PARTHASARATHI CHATTERJEE (BABU),M,62,GEN,AITC,,,86187,243481,210749,2,0,Trinamool Alliance
702,2016,West Bengal,Ranaghat Uttar paschim,ANAL BISWAS,M,39,GEN,BJP,,,10225,243481,210749,3,0,NDA
703,2016,West Bengal,Ranaghat Uttar paschim,None of the Above,NULL,NULL,GEN,NOTA,,,1829,243481,210749,4,0,Others
704,2016,West Bengal,Ranaghat Uttar paschim,AMAL SARKAR,M,36,GEN,BSP,,,1480,243481,210749,5,0,Others
705,2016,West Bengal,Ranaghat Uttar paschim,MANOJ KIRTANIYA,M,37,GEN,SUCI,,,1258,243481,210749,6,0,Others
706,2016,West Bengal,Krishnaganj,SATYAJIT BISWAS,M,36,SC,AITC,,,114626,251773,213615,1,1,Trinamool Alliance
707,2016,West Bengal,Krishnaganj,MRINAL BISWAS(MINI),M,37,SC,CPM,,,70698,251773,213615,2,0,Others
708,2016,West Bengal,Krishnaganj,SUJIT KUMAR BISWAS,M,48,SC,BJP,,,17741,251773,213615,3,0,NDA
709,2016,West Bengal,Krishnaganj,NITYA GOPAL MONDAL,M,30,SC,INC,,,4175,251773,213615,4,0,Mahajot
710,2016,West Bengal,Krishnaganj,RAJNATH SARKAR,M,60,SC,BSP,,,2197,251773,213615,5,0,Others
711,2016,West Bengal,Krishnaganj,None of the Above,NULL,NULL,SC,NOTA,,,1795,251773,213615,6,0,Others
712,2016,West Bengal,Krishnaganj,BIPLAB KUMAR GOLDER,M,59,SC,NDPOI,,,1245,251773,213615,7,0,Others
713,2016,West Bengal,Krishnaganj,APURBA BISWAS,M,38,SC,SUCI,,,915,251773,213615,8,0,Others
714,2016,West Bengal,Ranaghat Uttar Purba,SAMIR KUMAR PODDAR,M,53,SC,AITC,,,93215,238807,193866,1,1,Trinamool Alliance
715,2016,West Bengal,Ranaghat Uttar Purba,BABUSONA SARKAR,M,28,SC,CPM,,,78243,238807,193866,2,0,Others
716,2016,West Bengal,Ranaghat Uttar Purba,NIKHIL RANJAN SARKAR,M,52,SC,BJP,,,15467,238807,193866,3,0,NDA
717,2016,West Bengal,Ranaghat Uttar Purba,PRADIP KUMAR SARKAR,M,61,SC,BSP,,,2301,238807,193866,4,0,Others
718,2016,West Bengal,Ranaghat Uttar Purba,None of the Above,NULL,NULL,SC,NOTA,,,1645,238807,193866,5,0,Others
719,2016,West Bengal,Ranaghat Uttar Purba,JAGADISH MONDAL,M,63,SC,SUCI,,,1496,238807,193866,6,0,Others
720,2016,West Bengal,Ranaghat Uttar Purba,DEBADRITA BISWAS,F,29,SC,NDPOI,,,1311,238807,193866,7,0,Others
721,2016,West Bengal,Ranaghat Dakshin,RAMA BISWAS,F,53,SC,CPM,,,104159,257811,219283,1,1,Others
722,2016,West Bengal,Ranaghat Dakshin,ABIR RANJAN BISWAS,M,44,SC,AITC,,,86906,257811,219283,2,0,Trinamool Alliance
723,2016,West Bengal,Ranaghat Dakshin,SUSMIT RANJAN HALDAR,M,44,SC,BJP,,,18114,257811,219283,3,0,NDA
724,2016,West Bengal,Ranaghat Dakshin,None of the Above,NULL,NULL,SC,NOTA,,,3640,257811,219283,4,0,Others
725,2016,West Bengal,Ranaghat Dakshin,PRASANTA BISWAS,M,51,SC,BSP,,,2407,257811,219283,5,0,Others
726,2016,West Bengal,Ranaghat Dakshin,TUSHAR BISWAS,M,26,SC,IND,,,1490,257811,219283,6,0,Others
727,2016,West Bengal,Ranaghat Dakshin,MANMATHA BISWAS,M,56,SC,NDPOI,,,1050,257811,219283,7,0,Others
728,2016,West Bengal,Ranaghat Dakshin,BIBHUTI MONDAL,M,52,SC,IND,,,790,257811,219283,8,0,Others
729,2016,West Bengal,Ranaghat Dakshin,TAPAN HALDER,M,46,SC,IND,,,659,257811,219283,9,0,Others
730,2016,West Bengal,Chakdaha,KAR RATNA GHOSH,F,51,GEN,AITC,,,94241,223765,190047,1,1,Trinamool Alliance
731,2016,West Bengal,Chakdaha,BISWANATH GUPTA,M,46,GEN,CPM,,,70588,223765,190047,2,0,Others
732,2016,West Bengal,Chakdaha,PRADIP KUMAR SARKAR,M,41,GEN,BJP,,,16294,223765,190047,3,0,NDA
733,2016,West Bengal,Chakdaha,None of the Above,NULL,NULL,GEN,NOTA,,,2739,223765,190047,4,0,Others
734,2016,West Bengal,Chakdaha,SARNAB BOSE,M,25,GEN,SHS,,,2579,223765,190047,5,0,Others
735,2016,West Bengal,Chakdaha,DHIRENDRA MAJUMDAR,M,49,GEN,BSP,,,2077,223765,190047,6,0,Others
736,2016,West Bengal,Chakdaha,ASHOK KUMAR KUNDU,M,55,GEN,PDS,,,1368,223765,190047,7,0,Mahajot
737,2016,West Bengal,Kalyani,DR. RAMENDRA NATH BISWAS,M,75,SC,AITC,,,95795,232145,189918,1,1,Trinamool Alliance
738,2016,West Bengal,Kalyani,ALAKESH DAS,M,52,SC,CPM,,,69700,232145,189918,2,0,Others
739,2016,West Bengal,Kalyani,DR. RANAJIT KUMAR BISWAS,M,58,SC,BJP,,,15710,232145,189918,3,0,NDA
740,2016,West Bengal,Kalyani,None of the Above,NULL,NULL,SC,NOTA,,,2851,232145,189918,4,0,Others
741,2016,West Bengal,Kalyani,BIPLAB MAJUMDAR,M,30,SC,SHS,,,2355,232145,189918,5,0,Others
742,2016,West Bengal,Kalyani,TUSHAR KANTI BISWAS,M,56,SC,BSP,,,2319,232145,189918,6,0,Others
743,2016,West Bengal,Kalyani,SAMARESH BISWAS,M,50,SC,PDS,,,1058,232145,189918,7,0,Mahajot
744,2016,West Bengal,Haringhata,NILIMA NAG (MALLICK),F,57,SC,AITC,,,94530,219310,191440,1,1,Trinamool Alliance
745,2016,West Bengal,Haringhata,AJOY DAS,M,37,SC,CPM,,,73181,219310,191440,2,0,Others
746,2016,West Bengal,Haringhata,SURESH SIKDAR,M,32,SC,BJP,,,15793,219310,191440,3,0,NDA
747,2016,West Bengal,Haringhata,None of the Above,NULL,NULL,SC,NOTA,,,1953,219310,191440,4,0,Others
748,2016,West Bengal,Haringhata,JAGADISH CHANDRA HALDER,M,68,SC,SHS,,,1910,219310,191440,5,0,Others
749,2016,West Bengal,Haringhata,BIDYUT MALLICK,M,35,SC,BSP,,,1588,219310,191440,6,0,Others
750,2016,West Bengal,Haringhata,MADHAB BISWAS,M,55,SC,PDS,,,1570,219310,191440,7,0,Mahajot
751,2016,West Bengal,Haringhata,PROBODH KUMAR SARKAR,M,41,SC,SUCI,,,834,219310,191440,8,0,Others
752,2016,West Bengal,Bagdah,DULAL CHANDRA BAR,M,50,SC,INC,,,102026,258139,205664,1,1,Mahajot
753,2016,West Bengal,Bagdah,UPENDRA NATH BISWAS,M,75,SC,AITC,,,89790,258139,205664,2,0,Trinamool Alliance
754,2016,West Bengal,Bagdah,BIVA MAJUMDER,F,37,SC,BJP,,,8996,258139,205664,3,0,NDA
755,2016,West Bengal,Bagdah,BIKASH BISWAS,M,36,SC,BSP,,,1538,258139,205664,4,0,Others
756,2016,West Bengal,Bagdah,None of the Above,NULL,NULL,SC,NOTA,,,1325,258139,205664,5,0,Others
757,2016,West Bengal,Bagdah,HARISH CHANDRA MONDAL,M,77,SC,IND,,,792,258139,205664,6,0,Others
758,2016,West Bengal,Bagdah,HIROK GOLDER,M,31,SC,GMM,,,581,258139,205664,7,0,Others
759,2016,West Bengal,Bagdah,GOUTAM MALO,M,32,SC,RPI(A),,,498,258139,205664,8,0,Others
760,2016,West Bengal,Bongaon Uttar,BISWAJIT DAS,M,49,SC,AITC,,,95822,229679,190163,1,1,Trinamool Alliance
761,2016,West Bengal,Bongaon Uttar,SUSHANTA BOWALI,M,35,SC,AIFB,,,62630,229679,190163,2,0,Mahajot
762,2016,West Bengal,Bongaon Uttar,K.D. BISWAS,M,65,SC,BJP,,,21262,229679,190163,3,0,NDA
763,2016,West Bengal,Bongaon Uttar,SUNITI MALLICK,F,58,SC,BSP,,,4840,229679,190163,4,0,Others
764,2016,West Bengal,Bongaon Uttar,None of the Above,NULL,NULL,SC,NOTA,,,2182,229679,190163,5,0,Others
765,2016,West Bengal,Bongaon Uttar,JURAN CHANDRA PANDAY,M,44,SC,RPI(A),,,1290,229679,190163,6,0,Others
766,2016,West Bengal,Bongaon Uttar,SHYAMSUNDAR HALDER,M,44,SC,SUCI,,,833,229679,190163,7,0,Others
767,2016,West Bengal,Bongaon Uttar,PINAKI RANJAN BHARATI,M,66,SC,TRMRPPI,,,537,229679,190163,8,0,Others
768,2016,West Bengal,Bongaon Dakshin,SURAJIT KUMAR BISWAS,M,75,SC,AITC,,,92379,225008,187783,1,1,Trinamool Alliance
769,2016,West Bengal,Bongaon Dakshin,RAMENDRANATH AUDHYA,M,61,SC,CPM,,,65475,225008,187783,2,0,Others
770,2016,West Bengal,Bongaon Dakshin,SWAPAN MAJUMDER,M,34,SC,BJP,,,24384,225008,187783,3,0,NDA
771,2016,West Bengal,Bongaon Dakshin,PRADIP KUMAR SARKAR,M,38,SC,BSP,,,1616,225008,187783,4,0,Others
772,2016,West Bengal,Bongaon Dakshin,None of the Above,NULL,NULL,SC,NOTA,,,1512,225008,187783,5,0,Others
773,2016,West Bengal,Bongaon Dakshin,DIPANKAR MANDAL,M,34,SC,AMB,,,1484,225008,187783,6,0,Others
774,2016,West Bengal,Bongaon Dakshin,PRANBALLABH PATHAK,M,63,SC,CPI(ML)(L),,,925,225008,187783,7,0,Others
775,2016,West Bengal,Gaighata,PULIN BIHARI RAY,M,76,SC,AITC,,,93812,224311,192955,1,1,Trinamool Alliance
776,2016,West Bengal,Gaighata,KAPIL KRISHNA THAKUR,M,59,SC,CPI,,,64240,224311,192955,2,0,Mahajot
777,2016,West Bengal,Gaighata,SANKAR THAKUR,M,41,SC,BJP,,,28796,224311,192955,3,0,NDA
778,2016,West Bengal,Gaighata,None of the Above,NULL,NULL,SC,NOTA,,,1587,224311,192955,4,0,Others
779,2016,West Bengal,Gaighata,ANIL BAIRAGI,M,49,SC,BSP,,,1502,224311,192955,5,0,Others
780,2016,West Bengal,Gaighata,NANDITA MONDAL,F,35,SC,IND,,,1388,224311,192955,6,0,Others
781,2016,West Bengal,Gaighata,NANIBALA BISWAS ( DAS),F,46,SC,SUCI,,,917,224311,192955,7,0,Others
782,2016,West Bengal,Gaighata,BIKASH BISWAS,M,47,SC,IND,,,707,224311,192955,8,0,Others
783,2016,West Bengal,Swarupnagar (SC),BINA MANDAL,F,39,SC,AITC,,,93807,225291,193284,1,1,Trinamool Alliance
